Date,INDEX_FUT_BUY,INDEX_FUT_SELL,INDEX_FUT_NET,STK_FUT_BUY,STK_FUT_SELL,STK_FUT_NET,INDEX_OPT_BUY,INDEX_OPT_SELL,INDEX_OPT_NET,STK_OPT_BUY,STK_OPT_SELL,STK_OPT_NET,OPEN_INT,OPEN_INT_AMT
4/11/2011,1537,1971.46,-434.46,15603.64,15577.65,25.99,1479.76,1544.91,-65.15,334.58,313.12,21.46,1169195,29036.79
3/11/2011,1671.71,1938.4,-266.69,15138.29,15154.66,-16.37,1008.96,1372.45,-363.49,276.04,279.39,-3.35,1156452,28583.81
2/11/2011,1873.53,2371.5,-497.97,13244.16,11839.18,1404.98,1505.97,1874.18,-368.21,346.48,329.88,16.6,1149745,28498.14
1/11/2011,1482.83,1716.65,-233.82,9432.56,8319.32,1113.24,1201.53,1784.41,-582.88,328.93,295.78,33.15,1131720,28360.47
31/10/2011,3367.88,2149.47,1218.41,11327.71,9779.19,1548.52,2483.83,2010.95,472.88,317.38,306.04,11.34,1118158,28226.85
28/10/2011,278.68,77.96,200.72,225.55,47.18,178.37,37.35,68.42,-31.07,0.13,1.49,-1.36,1112885,27097.43
25/10/2011,5907.89,4990.69,917.2,11388,11633.2,-245.2,6257.02,6234.49,22.53,269.45,227.71,41.74,1229114,29837.78
24/10/2011,5421.51,4935.78,485.73,13218.1,11840.91,1377.19,5733.19,6136.1,-402.91,307.39,322.82,-15.43,1226747,29563.84
21/10/2011,3476.39,4086.31,-609.92,17814.75,14637.48,3177.27,5637.04,6163.61,-526.57,358.98,343.62,15.36,1219574,29696.32
20/10/2011,3647.95,3371.46,276.49,12852.73,12413.18,439.55,5505.49,5400.52,104.97,330.88,347.26,-16.38,1202984,29607.83
19/10/2011,2439.4,2668.82,-229.42,11243.89,10932.87,311.02,3865.47,4184.91,-319.44,455.24,439.54,15.7,1184606,28494.08
18/10/2011,1832.99,1692.43,140.56,8973.04,9132.08,-159.04,2329.71,2635.29,-305.58,418,400.15,17.85,1150556,28215.61
17/10/2011,1827.72,1744.25,83.47,10190.19,10584.98,-394.79,1525.77,1516.86,8.91,441.2,437.24,3.96,1135312,27911.8
14/10/2011,2268.77,2037.62,231.15,12746.19,12602.41,143.78,1857.92,1907.09,-49.17,526.81,524.76,2.05,1120791,27308.68
13/10/2011,2492.07,1910.66,581.41,13618.66,12850.38,768.28,1814.6,1711.67,102.93,668.89,678.3,-9.41,1112900,27321.08
12/10/2011,1879.12,1247.67,631.45,11191.71,10328.38,863.33,1244.44,1423.89,-179.45,444.15,441.68,2.47,1112481,26698.03
11/10/2011,1854.74,1496.84,357.9,11003.98,10978.31,25.67,1626.03,1548.7,77.33,317.45,308.8,8.65,1104782,26466.54
10/10/2011,3295.36,1713.77,1581.59,10665.77,9804.05,861.72,1651.9,1686.51,-34.61,333.17,304.77,28.4,1097783,25791.51
7/10/2011,2216.67,2142.14,74.53,11574.67,11995.95,-421.28,1584.54,1722.29,-137.75,430.91,409.65,21.26,1107923,25419.57
5/10/2011,2322.24,2911.4,-589.16,12287.13,11958.31,328.82,1496.46,1767.47,-271.01,444.59,438.61,5.98,1112692,25618.38
4/10/2011,2173.73,2644.79,-471.06,8734.58,7122.92,1611.66,1201.43,1380.46,-179.03,288.04,277.66,10.38,1108151,25911.29
3/10/2011,2314.85,2402.8,-87.95,10150.64,8460.18,1690.46,1482.69,1790.95,-308.26,415.63,382.05,33.58,1091366,26012.49
29/09/2011,6637.98,6696.33,-58.35,14026.49,13597.08,429.41,8232.44,8215.52,16.92,275.66,247.89,27.77,1269429,30602.32
28/09/2011,7436.91,6181.09,1255.82,13178.18,12115.47,1062.71,6572.78,6140.26,432.52,270.53,238.8,31.73,1253283,30572.59
27/09/2011,5867.08,5980.26,-113.18,20429.27,21629.98,-1200.71,6493.39,6583.12,-89.73,426.16,442.2,-16.04,1253460,29816.62
26/09/2011,3742.75,4189.53,-446.78,21105.01,21150.48,-45.47,4095.49,3727.73,367.76,721.06,715.88,5.18,1234128,29580.97
23/09/2011,3390.62,5203.78,-1813.16,22449.81,20751.23,1698.58,2934.04,3329.86,-395.82,564.47,570.86,-6.39,1229339,29696.28
22/09/2011,1640.63,1729.6,-88.97,11057.11,10082.09,975.02,2450.35,2742.68,-292.33,356.37,347.04,9.33,1210378,30592.45
21/09/2011,2710.89,2611.28,99.61,11029.27,10386.79,642.48,2165.02,2486.39,-321.37,364.62,394.38,-29.76,1201552,30392.88
20/09/2011,1747.44,1781.81,-34.37,9265.79,9050.98,214.81,1491.49,1745.56,-254.07,281.99,252.09,29.9,1200267,29718.2
19/09/2011,2897.61,2809.24,88.37,15638.26,15326.74,311.52,2531.62,2265.66,265.96,567.45,553.07,14.38,1184664,29578.43
16/09/2011,3098.93,2844.43,254.5,12526.68,13009.69,-483.01,1898.5,1497.42,401.08,539.25,588.61,-49.36,1175326,29268.91
15/09/2011,2443.96,3058.47,-614.51,13300.09,13021.07,279.02,1997.28,1563.43,433.85,628.62,640.13,-11.51,1172703,28847.95
14/09/2011,2507.51,2374.9,132.61,11869.05,11882.64,-13.59,1685.44,1396.14,289.3,454.02,437.45,16.57,1173611,28429.64
13/09/2011,2085.42,3160.67,-1075.25,11625.09,11704.1,-79.01,1714.89,1798.74,-83.85,458.94,470.72,-11.78,1169481,28341.53
12/9/2011,1963.32,2679.21,-715.89,11454.09,10763.66,690.43,1862.46,1716.04,146.42,406.81,385.4,21.41,1161573,28926.35
9/9/2011,1890.65,1913.74,-23.09,8265.2,8080.34,184.86,1744.98,1141.48,603.5,364.45,381.04,-16.59,1153704,29349.27
8/9/2011,2165.89,1883.59,282.3,8141.97,7996.76,145.21,1853.8,1395.19,458.61,358.27,395.5,-37.23,1143083,28848.44
7/9/2011,2608.79,3686.97,-1078.18,9424.06,8251.55,1172.51,2035.19,1527.94,507.25,325.25,324.81,0.44,1133615,28164.13
6/9/2011,2417.59,2983.67,-566.08,6655.42,6768.7,-113.28,1560.44,1210.88,349.56,277.75,300.56,-22.81,1125357,27685.56
5/9/2011,3176.22,2637.05,539.17,8545.65,7654.88,890.77,1781.39,1367.41,413.98,311.71,315.56,-3.85,1114214,27285.69
2/9/2011,2939.63,2424.62,515.01,10242.38,8553.71,1688.67,2091.86,1627.85,464.01,296.94,287.25,9.69,1113090,26940.28
30/08/2011,3170.79,2091.66,1079.13,8061.82,8330.29,-268.47,1626.73,1265.51,361.22,205.93,225.59,-19.66,1111101,26371.93
29/08/2011,3307.91,2713.68,594.23,11849.04,10525.57,1323.47,1588.97,1715.27,-126.3,261.22,286,-24.78,1106225,25195.22
26/08/2011,5102.72,5282.38,-179.66,14372.7,13262.71,1109.99,7026.73,6644.96,381.77,59.89,75.34,-15.45,1089848,25587.3
25/08/2011,8004.62,7666.01,338.61,8197.87,6788.08,1409.79,7832.24,7665.29,166.95,83.94,60.34,23.6,1272775,30315.16
24/08/2011,6539.76,6051.27,488.49,13968.2,12895.78,1072.42,8191.36,8043.09,148.27,144.17,130.15,14.02,1271932,30694.36
23/08/2011,3979.11,4611.37,-632.26,14303.23,15140.06,-836.83,6759.15,6501.2,257.95,222.98,194.02,28.96,1272074,30354.87
22/08/2011,4647.71,4244.72,402.99,19766.59,18866.52,900.07,3549.97,3933.18,-383.21,383.76,418.25,-34.49,1250080,29246.28
18/08/2011,2627,2766.78,-139.78,12840.24,13080.88,-240.64,2346.44,2156.08,190.36,397.56,384.44,13.12,1209107,29297.02
17/08/2011,3084.33,2285.02,799.31,10069.17,11712.83,-1643.66,2346.34,1832.18,514.16,406.45,383.94,22.51,1205102,29174.56
16/08/2011,2212.87,2861.36,-648.49,13492.69,13292.28,200.41,1747.43,1631.07,116.36,430.99,424.27,6.72,1210459,30006.03
12/8/2011,2861.17,2890.67,-29.5,9459.07,9131.26,327.81,1355.63,1717.71,-362.08,0.83,9.13,-8.3,1209342,30337.62
10/8/2011,4870.99,5039.52,-168.53,21571.97,19593.86,1978.11,3013.23,2294.36,718.87,526.89,504.35,22.54,1187974,29345.65
9/8/2011,4003.65,3876.66,126.99,20253.47,19706.82,546.65,2251.69,1720.04,531.65,142.7,144.5,-1.8,1189100,29805.67
8/8/2011,4624,4542.75,81.25,26157.83,25156.75,1001.08,2439.69,2123.39,316.3,424.57,444.43,-19.86,1198818,30709.37
5/8/2011,2404.72,3040.23,-635.51,9146.44,9734.81,-588.37,1248.46,1406.4,-157.94,330.32,340.33,-10.01,1190896,31304.29
4/8/2011,1725.47,3079.86,-1354.39,9218.25,9060.92,157.33,1191.81,1374.48,-182.67,357.62,360.81,-3.19,1182046,31525.28
3/8/2011,1408.61,2039.42,-630.81,7943.22,7563.05,380.17,903.98,1311.88,-407.9,264.35,256.98,7.37,1172364,31293.17
2/8/2011,1269.37,1212.78,56.59,5098.51,4954.3,144.21,1086.97,1157.93,-70.96,209.32,211.17,-1.85,1161386,31474.95
1/8/2011,1347.39,2251.67,-904.28,8692.27,7238.59,1453.68,1650.78,1617.14,33.64,293.87,302.56,-8.69,1143520,30980.24
29/07/2011,4819.76,5300.98,-481.22,13800.81,13572.62,228.19,7116.72,7442.93,-326.21,321.79,346.63,-24.84,1131475,30958.06
28/07/2011,4997.84,5663.32,-665.48,11126.13,11070.32,55.81,8175.86,8876.08,-700.22,219.65,193.42,26.23,1280178,35678.55
27/07/2011,7841.44,8153.07,-311.63,14950.37,13040.52,1909.85,7340.78,8237.37,-896.59,254.99,269.28,-14.29,1260258,35349.13
26/07/2011,2971.8,2892.65,79.15,9477.29,8925.24,552.05,6302.93,6593.68,-290.75,275.03,269.66,5.37,1238038,35339.08
25/07/2011,2939.69,2298.28,641.41,10766.66,9004.13,1762.53,3726.66,3629.68,96.98,350.15,354.54,-4.39,1203514,34012.78
22/07/2011,1182.17,1332.75,-150.58,6507.08,6632.9,-125.82,2423.95,2531.15,-107.2,245.45,226.43,19.02,1187451,32990.77
21/07/2011,1959.77,1903.34,56.43,7276.17,7185.52,90.65,1832.43,2225.14,-392.71,317.14,329.16,-12.02,1168405,32700.62
20/07/2011,1490.43,2364.84,-874.41,7112.38,7444.37,-331.99,1869.8,1888.8,-19,302.77,315.64,-12.87,1157031,32791.4
19/07/2011,1257.68,1106.65,151.03,4593.48,4768.34,-174.86,1300.35,1444.51,-144.16,257.29,240.06,17.23,1150326,32364.83
18/07/2011,1514.89,1702.63,-187.74,7705.29,7442.21,263.08,1078.11,1284.62,-206.51,433.18,400.26,32.92,1141447,32066.1
15/07/2011,2564.48,2670.24,-105.76,11158.91,11065.41,93.5,1627.56,1458.34,169.22,586.39,666.54,-80.15,1136533,32046.59
14/07/2011,1665.5,1308.32,357.18,7331.88,7416.5,-84.62,1093.58,1075.79,17.79,376.42,397.6,-21.18,1124643,31614.64
13/07/2011,2618.73,3263.77,-645.04,14508.08,13167.91,1340.17,1160.14,1537.1,-376.96,821.5,867.32,-45.82,1119279,31032.05
12/7/2011,1098.64,1777.12,-678.48,6089.39,5524.72,564.67,912.64,1167.51,-254.87,643.41,558.14,85.27,1108961,31224
11/7/2011,1251.26,1813.39,-562.13,8263.84,7377.77,886.07,1147.09,1845.84,-698.75,431.62,372.2,59.42,1099522,31264.96
8/7/2011,2220.85,1619.8,601.05,7118,5854.97,1263.03,1214.75,1231.41,-16.66,336.41,372.44,-36.03,1084331,31151
7/7/2011,902.3,891.97,10.33,3491.49,3420.06,71.43,822.75,1100.85,-278.1,335.52,317.02,18.5,1070895,30275.19
6/7/2011,671.87,829.97,-158.1,2847.31,2605.33,241.98,662.24,1297.21,-634.97,278.67,301.42,-22.75,1060072,30079.46
5/7/2011,1515.44,784.3,731.14,4508.03,3485.15,1022.88,879.08,1039.47,-160.39,164.83,193.21,-28.38,1043103,29743.68
4/7/2011,1088.97,1222.74,-133.77,4553.83,3812.9,740.93,1016.52,1174.05,-157.53,191.6,181.65,9.95,1032865,29132.92
1/7/2011,4889.42,3798.23,1091.19,7550.88,6921.46,629.42,5797.06,5824.31,-27.25,121.87,134.48,-12.61,1022456,28750.24
30/06/2011,4838.2,4109.92,728.28,8512.52,5850.06,2662.46,6829.81,6882.09,-52.28,151.78,147.06,4.72,1226831,33047.75
29/06/2011,5728.66,5276.4,452.26,7922.87,6946.62,976.25,6896.96,7385.27,-488.31,185.87,182.52,3.35,1253853,32567.6
28/06/2011,3327.09,3509.86,-182.77,10409.92,9911.96,497.96,5133.1,5437.33,-304.23,277.44,284.71,-7.27,1275853,32184.9
27/06/2011,6798.09,4011.08,2787.01,14581.02,12998.06,1582.96,4232.4,3750.23,482.17,419.11,401.59,17.52,1273381,31241.93
24/06/2011,1619.07,1457.43,161.64,6103.95,6187.79,-83.84,2235.09,2314.38,-79.29,120.91,101.01,19.9,1279396,30083.25
23/06/2011,2244.02,1808.47,435.55,4926.44,5249.45,-323.01,1783.11,1664.8,118.31,87.4,73.48,13.92,1279950,29758.75
22/06/2011,2423.12,1931.05,492.07,6681.78,6401.44,280.34,2092.49,1855.64,236.85,423.34,349.32,74.02,1278265,29814.7
21/06/2011,4004.26,3214.67,789.59,14172.4,15014.08,-841.68,2511.78,2372.65,139.13,255.58,260.25,-4.67,1287826,29997.99
20/06/2011,1138.09,1437.45,-299.36,7233.39,5334.65,1898.74,1359.79,1498.12,-138.33,345.67,318.85,26.82,1298835,31195.88
17/06/2011,1522.75,2254.99,-732.24,8407.32,7097.52,1309.8,1475.78,1816.06,-340.28,384.19,399.88,-15.69,1287710,31063.36
16/06/2011,1212.93,1670.74,-457.81,4095.98,4623.51,-527.53,873.01,1385.85,-512.84,228.81,271.03,-42.22,1270960,30885.73
15/06/2011,1377.85,1044.38,333.47,3378.17,3740.47,-362.3,1214.44,1381.67,-167.23,184.7,253.04,-68.34,1255568,30783.1
14/06/2011,,,,4111.34,3774.33,337.01,,,,175.59,171.09,4.5,,
13/06/2011,,,,4863.28,4910.72,-47.44,,,,163.74,167.74,-4,,
10/6/2011,926.12,1317.38,-391.26,4180.53,3719.17,461.36,807.17,952.68,-145.51,175.24,153.91,21.33,1236327,30258.33
9/6/2011,1007.44,1275.63,-268.19,3792.3,3135.7,656.6,930.09,1200.35,-270.26,154.6,156.24,-1.64,1228371,30099.14
8/6/2011,1024.47,903.62,120.85,4052.26,3697.44,354.82,915.45,1093.34,-177.89,161.18,141.33,19.85,1219848,30010.14
7/6/2011,647.19,844.69,-197.5,4231.74,3776.32,455.42,842.66,1095.94,-253.28,190.65,178.86,11.79,1212563,29624.71
6/6/2011,1306.47,1273.05,33.42,6676.65,5711.83,964.82,1016.35,1507.82,-491.47,287.42,309.53,-22.11,1199671,29286.9
3/6/2011,1388.3,1252.75,135.55,5341.03,3806.26,1534.77,1096.5,1424.44,-327.94,195.13,173.43,21.7,1187292,29135.54
2/6/2011,2661.23,1370.55,1290.68,4212.95,3837.56,375.39,1123.46,1250.2,-126.74,199.95,193.48,6.47,1181181,29248.88
1/6/2011,2839.58,1717.89,1121.69,6930.37,6153.64,776.73,2045.53,1647.49,398.04,166.36,198.44,-32.08,1175291,28913.18
31/05/2011,826.05,1051,-224.95,3839.35,4060.8,-221.45,988.27,997.44,-9.17,178.06,178.17,-0.11,1161941,27989.2
30/05/2011,2101.83,1115.66,986.17,6110.17,4459.61,1650.56,1486.07,1225.69,260.38,234.16,229.97,4.19,1157007,27706.11
27/05/2011,5521.56,5064.84,456.72,9949.87,10432.09,-482.22,6612.1,6381.83,230.27,96.67,95.75,0.92,1148390,27012.91
26/05/2011,7999.88,8780.45,-780.57,7301.93,6023.54,1278.39,7874.55,7794.89,79.66,157.76,155.23,2.53,1294930,30474.14
25/05/2011,7485.09,7399.99,85.1,6547.68,6196.51,351.17,7056.01,6974.45,81.56,161.78,165.15,-3.37,1299675,30802.37
24/05/2011,4091.57,4908.03,-816.46,8025.28,7321.09,704.19,5872.27,5991.52,-119.25,225.33,200.46,24.87,1289929,30494.27
23/05/2011,2921.86,2855.38,66.48,9499.28,9138.04,361.24,3132.12,2680.19,451.93,237.07,248.49,-11.42,1274580,30799.81
20/05/2011,1844.16,1512.58,331.58,3607.53,4531.14,-923.61,2624.77,2514.82,109.95,328.5,334.78,-6.28,1277844,30539.05
19/05/2011,1590.24,1478.75,111.49,6082.9,5809.32,273.58,2398.02,2353.07,44.95,339.26,303.44,35.82,1264699,30352.99
18/05/2011,1647.3,2069.22,-421.92,6640.91,6685.47,-44.56,2308.75,1786.7,522.05,422.06,473.5,-51.44,1252177,30269.49
16/05/2011,3065.25,2877.58,187.67,10399.83,9316.83,1083,2102.16,1637.23,464.93,301.27,297.71,3.56,1237422,30425.27
13/05/2011,1419.67,2827.04,-1407.37,6337.85,6380.28,-42.43,1138.89,1170.66,-31.77,208.09,187.34,20.75,1238451,29993.13
12/5/2011,1162.06,1140.31,21.75,3330.26,3472.75,-142.49,1053.44,797.85,255.59,218.47,215.28,3.19,1233736,30299.47
11/5/2011,2076.57,1410.76,665.81,5246.97,5170.93,76.04,1198.64,1045.39,153.25,180.95,167.48,13.47,1235250,30125.38
10/5/2011,2079.67,1540.34,539.33,5735.54,5965.81,-230.27,1210.92,958.17,252.75,179.24,156.53,22.71,1231013,29991.75
9/5/2011,2734.24,1838.48,895.76,7368.98,6855.4,513.58,1985.21,1210.94,774.27,229.29,232.11,-2.82,1233457,30133.21
6/5/2011,2076.29,3423.1,-1346.81,7703.39,7666.49,36.9,1494.62,1216.97,277.65,229.74,227.1,2.64,1242058,29777.3
5/5/2011,1996.75,2608.22,-611.47,9315.22,8795.24,519.98,1438.56,1610.41,-171.85,267.72,254.47,13.25,1238581,30191.54
4/5/2011,2749.59,4387.22,-1637.63,13485.7,11865.88,1619.82,1537.8,2131.64,-593.84,343.01,406.02,-63.01,1223618,29952.48
3/5/2011,1525.18,2443.56,-918.38,5985.54,6016.16,-30.62,1218.43,1470.51,-252.08,177.59,185.78,-8.19,1209148,30416.57
2/5/2011,1618.01,2858.95,-1240.94,8597.53,6265.48,2332.05,1441.57,1794.48,-352.91,183.71,224.84,-41.13,1200154,30363.45
29/04/2011,4741.07,4549.62,191.45,8070.85,7577.69,493.16,6486.66,6545.23,-58.57,27.85,43.15,-15.3,1158990,29846.85
28/04/2011,6430.41,6815.26,-384.85,8601.29,8111.35,489.94,7849.94,8257.19,-407.25,35.04,59.18,-24.14,1325316,34743.64
27/04/2011,9819.22,10083.44,-264.22,9432.98,8740.2,692.78,9142.18,9685.62,-543.44,199.44,174.47,24.97,1320174,34853.47
26/04/2011,3474.75,3442.05,32.7,4469.14,4731.33,-262.19,6266.43,6574.68,-308.25,216.75,232.85,-16.1,1317574,34894.5
25/04/2011,2016.16,1811.8,204.36,7144.09,6558.45,585.64,4555.16,4471.12,84.04,443.61,469.58,-25.97,1297939,34418.03
21/04/2011,2924.23,2065.85,858.38,8018.47,7165.17,853.3,3159.19,3280.65,-121.46,360.71,351.61,9.1,1273359,33657.7
20/04/2011,1512.38,2068.88,-556.5,8242.48,7979.19,263.29,1869.44,2081.54,-212.1,279.08,300.62,-21.54,1253640,32496.41
19/04/2011,2637.92,2693.66,-55.74,13314.12,12388.37,925.75,2036.95,2219.76,-182.81,540.1,540.04,0.06,1240941,31993.19
18/04/2011,1804.13,2774.23,-970.1,8924.25,8236.46,687.79,1496.14,2070.56,-574.42,474.37,460.69,13.68,1236646,32463.18
15/04/2011,2469.98,2547.26,-77.28,6617.13,6409.43,207.7,1508.77,2564.66,-1055.89,318.42,337.05,-18.63,1229908,32653.84
13/04/2011,1342.55,3293.51,-1950.96,4325.45,2933.59,1391.86,969.68,1405.76,-436.08,219.61,209.52,10.09,1197906,31134.57
11/4/2011,1339.95,2128.33,-788.38,5269.96,4039.38,1230.58,1112.16,1672.69,-560.53,242.48,240.42,2.06,1181580,31038.03
8/4/2011,823,1092.09,-269.09,3335.21,2994.07,341.14,922.07,1281.05,-358.98,165.64,184.72,-19.08,1174651,31250.88
7/4/2011,1460.42,1577.74,-117.32,5317.3,4729.34,587.96,1281.01,1586.02,-305.01,259.77,274.55,-14.78,1161761,30809.2
6/4/2011,1526.75,2139.85,-613.1,4905.33,4423.02,482.31,988.82,1564.21,-575.39,215.8,211.68,4.12,1155594,30580.67
5/4/2011,2761.55,1368.68,1392.87,5488.83,5013.64,475.19,1055.02,1565.71,-510.69,184.78,191.19,-6.41,1144300,30178.24
4/4/2011,1552.05,1675.2,-123.15,7179.55,6031.15,1148.4,919.1,1566.61,-647.51,138.95,164.58,-25.63,1135364,29543.2
1/4/2011,6810.41,5472.77,1337.64,13424.27,11964.14,1460.13,5429.97,5893.43,-463.46,143.2,186.67,-43.47,1117718,28783.75
31/03/2011,5355.39,4586.6,768.79,9827.64,8938.89,888.75,6682.7,6975.15,-292.45,164.34,196.01,-31.67,1255824,32521.17
30/03/2011,6029.44,5931,98.44,8963.89,8235.78,728.11,6575.36,6683.22,-107.86,225.62,219.57,6.05,1257293,32250.68
29/03/2011,6631.17,5783.19,847.98,10461.51,10358.54,102.97,6900.31,6980.84,-80.53,298.76,266.72,32.04,1262508,32122.74
28/03/2011,6335.41,3233.38,3102.03,8691.98,8275.24,416.74,4660.01,4889.09,-229.08,264.39,261.54,2.85,1241354,31469.44
25/03/2011,3479.28,2793.34,685.94,4818.27,3466.29,1351.98,3363.45,3460.14,-96.69,191.72,184.33,7.39,1200212,29793.85
24/03/2011,2016.42,1657.92,358.5,5248.67,4781.61,467.06,2272.62,2391.32,-118.7,184.77,192.98,-8.21,1172172,28871.86
23/03/2011,2975.71,1311.23,1664.48,5003.86,6003.33,-999.47,1771.13,1643.67,127.46,193.48,173.63,19.85,1149098,27947.57
22/03/2011,1762.57,1859.8,-97.23,6115.16,6985.07,-869.91,1532.01,1557.92,-25.91,235.16,232.83,2.33,1134289,27327.71
21/03/2011,2140.67,2650.69,-510.02,6264.42,6772.75,-508.33,1111.24,1383.85,-272.61,356.03,371.16,-15.13,1130294,27281.47
18/03/2011,1583.89,2149.59,-565.7,5947.32,5263.1,684.22,1071.85,1247.46,-175.61,333.65,279.98,53.67,1130759,27703.04
17/03/2011,2189.21,1482.26,706.95,5029.38,4923.8,105.58,1187.24,898.98,288.26,234.02,224.17,9.85,1136812,28051.99
16/03/2011,3024.54,4638.87,-1614.33,9542.99,8185.19,1357.8,1132.03,1248.2,-116.17,191.21,228.73,-37.52,1130347,27440.5
15/03/2011,2540.57,1278.68,1261.89,5515.73,5149.48,366.25,773.36,842.66,-69.3,233.52,238.78,-5.26,1125729,27874.44
14/03/2011,1828.43,1930.14,-101.71,7834.34,6859.27,975.07,866.32,1184.51,-318.19,284.37,295.39,-11.02,1115596,27236.87
11/3/2011,694.16,1241.37,-547.21,4760.31,4640.79,119.52,869.84,998.6,-128.76,204.86,242.48,-37.62,1103523,27248.24
10/3/2011,1349.51,1256,93.51,5462.91,5837.77,-374.86,1021.61,989.65,31.96,283.62,333.81,-50.19,1096564,27200.52
9/3/2011,1784.44,1366.26,418.18,5797.27,6262.68,-465.41,865.26,926.5,-61.24,242.93,261.8,-18.87,1099272,27153.39
8/3/2011,1417.66,3340.63,-1922.97,8565.55,7587.95,977.6,1195.53,1538.8,-343.27,335.27,310.94,24.33,1095695,26689.04
7/3/2011,1538.03,1571.78,-33.75,7613.05,7132.39,480.66,1535.91,1159.14,376.77,268.22,255.13,13.09,1088149,26896.43
4/3/2011,2421.11,2220.93,200.18,13171.19,11725.58,1445.61,1580.67,2111.96,-531.29,463.97,412.52,51.45,1093804,27097.37
3/3/2011,3471.4,1864.98,1606.42,10595.06,9293.58,1301.48,1876.31,1485.16,391.15,348.12,357.05,-8.93,1088709,26955.04
1/3/2011,3816.32,2711.79,1104.53,15303.51,15070.21,233.3,2800.38,2328.34,472.04,545.77,539.23,6.54,1083046,25742.09
28/02/2011,,,,10661.7,9239.23,1422.47,,,,395.77,362.79,32.98,,
25/02/2011,,,,11766.68,15840.62,-4073.94,,,,261.33,229.03,32.3,,
24/02/2011,6292.27,6674.53,-382.26,7924.51,6688.48,1236.03,8388.44,8564.74,-176.3,310.68,281.43,29.25,1227519,29933.08
23/02/2011,,,,12370.11,13162.38,-792.27,,,,483.75,477.52,6.23,,
22/02/2011,2899.52,3367.13,-467.61,8357.12,8460.28,-103.16,5702.16,5579.14,123.02,459.43,456.15,3.28,1250506,31132.8
21/02/2011,4089.71,3765.68,324.03,10245.38,9627.4,617.98,4702.61,4355.42,347.19,589.87,618.78,-28.91,1231493,30349.78
18/02/2011,2334.41,1762.96,571.45,5738.43,5275.8,462.63,3061.15,2719.01,342.14,410.13,388.97,21.16,1220003,30729.36
17/02/2011,1359.19,1358.48,0.71,6261.5,5577.76,683.74,2133.33,2001.98,131.35,461.51,460.67,0.84,1217873,30313.58
16/02/2011,1673.28,2517.84,-844.56,7991.21,7535.9,455.31,2197.62,1781.03,416.59,590.63,594.43,-3.8,1215776,30038.15
15/02/2011,3672.91,2807.15,865.76,9120.08,8436.39,683.69,2909.44,1852.4,1057.04,575.65,602.34,-26.69,1206812,29735.89
14/02/2011,3657.45,2426.99,1230.46,9785.98,9531.35,254.63,2505.09,2423.73,81.36,653.51,632.49,21.02,1214497,28919.73
11/2/2011,2688.3,3468.04,-779.74,8933.33,10306.24,-1372.91,2252.42,2357.31,-104.89,674.17,676.05,-1.88,1207095,28069.12
10/2/2011,3517.14,2674.04,843.1,9433.87,8663.21,770.66,2531.96,2226.22,305.74,685.52,674.55,10.97,1196456,27689.16
9/2/2011,1884.62,2369.6,-484.98,6491.67,6706.09,-214.42,1867.05,1658.98,208.07,415.28,423.14,-7.86,1198050,28576.95
8/2/2011,1718.03,1585.7,132.33,6412.39,6347.18,65.21,1707.28,1392.52,314.76,447.11,436.47,10.64,1184993,28915.98
7/2/2011,2363.67,2770.55,-406.88,7599.22,6658.36,940.86,2205.15,1895.98,309.17,565.12,561.21,3.91,1170292,28471.84
4/2/2011,1606.81,2028.24,-421.43,5667.57,5663.9,3.67,1432.96,1318.36,114.6,467.77,520.61,-52.84,1160529,28896.43
3/2/2011,2981.31,2018.07,963.24,6779.12,6506.32,272.8,2085.21,1510.43,574.78,448.59,463.07,-14.48,1149407,28014.68
2/2/2011,2874.26,2144.53,729.73,8740.71,7718.31,1022.4,1794.51,1791.39,3.12,492.67,512.76,-20.09,1149859,27927.09
1/2/2011,2482.29,2961.95,-479.66,8737.47,7846.91,890.56,1616.11,1895.51,-279.4,550.82,574.99,-24.17,1137148,28163.45
31/01/2011,2432.71,2753.3,-320.59,13437.08,10397.44,3039.64,1901.64,2314.05,-412.41,383.28,391.77,-8.49,1118804,27758.22
28/01/2011,5667.39,6839.19,-1171.8,10276.8,8492.47,1784.33,8247.79,8287.86,-40.07,192.69,182.9,9.79,1111611,28186.17
27/01/2011,6512.1,6427.06,85.04,9860.98,8577.76,1283.22,11461.45,10837.78,623.67,416.25,409.35,6.9,1290815,33522.97
25/01/2011,5863.33,6124.32,-260.99,5967.92,5784.57,183.35,7711.82,7163.04,548.78,450.11,490.21,-40.1,1319002,34563.97
24/01/2011,1997.97,2920.56,-922.59,7577.96,7588.92,-10.96,3939.39,3712.61,226.78,412.91,432.56,-19.65,1306979,33915.75
21/01/2011,2313.06,3126.95,-813.89,8358.67,8414.64,-55.97,4191.59,3857.88,333.71,392.35,451.28,-58.93,1318764,34123.45
